number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_best_iteration,state
0,0.9880306203792871,2026-04-27 16:36:01.494076,2026-04-27 16:36:02.508023,0 days 00:00:01.013947,0.6624074561769746,3.005575058716044,0.08960785365368121,10,2,687,0.0017073967431528124,2.915443189153755,0.8394633936788146,262,COMPLETE
1,0.9894427311463158,2026-04-27 16:36:02.508475,2026-04-27 16:36:03.301059,0 days 00:00:00.792584,0.6849356442713105,2.6237821581611893,0.1827602783178572,3,2,1121,0.00541524411940254,0.016480446427978974,0.9329770563201687,483,COMPLETE
2,0.9967804840166502,2026-04-27 16:36:03.301622,2026-04-27 16:36:04.880673,0 days 00:00:01.579051,0.7168578594140872,0.9983689107917987,0.06252287916406214,5,4,761,0.06672367170464209,1.3826232179369866,0.6557975442608167,760,COMPLETE
3,0.9969179101008669,2026-04-27 16:36:04.881238,2026-04-27 16:36:07.815219,0 days 00:00:02.933981,0.6682096494749166,4.041986740582305,0.011492999300221412,7,1,869,6.24513957474307,7.286653737491043,0.8430179407605753,868,COMPLETE
4,0.9826165942328743,2026-04-27 16:36:07.815899,2026-04-27 16:36:08.640089,0 days 00:00:00.824190,0.6488152939379115,1.2938999080000846,0.07766184280392888,3,5,596,0.0013726318898045872,4.33792069749094,0.7760609974958405,595,COMPLETE
5,0.9947931049762492,2026-04-27 16:36:08.640719,2026-04-27 16:36:09.425958,0 days 00:00:00.785239,0.6739417822102108,4.474136752138244,0.04749239763680407,5,10,1061,1.2604664585649463,5.727904470799624,0.8186841117373118,438,COMPLETE
6,0.989638647967001,2026-04-27 16:36:09.426563,2026-04-27 16:36:14.617892,0 days 00:00:05.191329,0.6180909155642152,4.143687545759647,0.01303561122512888,10,4,977,0.03586816498627549,0.01217295809836997,0.678393144967658,957,COMPLETE
7,0.9973377260268254,2026-04-27 16:36:14.618469,2026-04-27 16:36:16.070847,0 days 00:00:01.452378,0.9208787923016158,0.993578407670862,0.05082341959721458,5,1,664,8.862326508576256,1.227380098785297,0.6563696899899051,663,COMPLETE
8,0.9966848778901909,2026-04-27 16:36:16.071392,2026-04-27 16:36:16.826570,0 days 00:00:00.755178,0.9085081386743783,4.315517129377968,0.08310795711416077,9,1,207,0.02715581955282941,0.0029072088906598446,0.8916028672163949,200,COMPLETE
9,0.9960478659103208,2026-04-27 16:36:16.827135,2026-04-27 16:36:18.871163,0 days 00:00:02.044028,0.7300733288106988,2.3610746258097466,0.012097379927033842,5,8,1010,0.3550012525851162,3.538758864779242,0.7243929286862648,1009,COMPLETE
10,0.998955854950224,2026-04-27 16:36:18.871984,2026-04-27 16:36:22.524437,0 days 00:00:03.652453,0.9924283304357215,0.1989980303850737,0.02579364481890643,7,7,1429,7.801013744480624,0.3135697131356357,0.6071847502459278,1147,COMPLETE
11,0.9990182713737482,2026-04-27 16:36:22.524892,2026-04-27 16:36:27.976216,0 days 00:00:05.451324,0.9962928066797128,0.023367853513869802,0.023807634312747353,7,7,1495,7.392218112989306,0.29163991155219904,0.6097259194088174,1492,COMPLETE
12,0.9990870276063234,2026-04-27 16:36:27.976983,2026-04-27 16:36:32.527937,0 days 00:00:04.550954,0.9988599342221308,0.015535997573864957,0.023968552236191435,7,7,1458,1.7564221651730834,0.15055494946272555,0.6050785460502632,1131,COMPLETE
13,0.999229716639205,2026-04-27 16:36:32.528840,2026-04-27 16:36:37.649439,0 days 00:00:05.120599,0.994373858677548,0.09146016363196706,0.024780897728712722,8,7,1495,1.472396953951957,0.12864725565457777,0.6007517500837968,1064,COMPLETE
14,0.9981991401412575,2026-04-27 16:36:37.650296,2026-04-27 16:36:39.302619,0 days 00:00:01.652323,0.8493336169898077,1.732757108347478,0.028924690050641834,8,9,1273,0.8383352302314988,0.04997196187598198,0.9984067957444854,352,COMPLETE
15,0.9989508491577896,2026-04-27 16:36:39.303874,2026-04-27 16:36:42.266674,0 days 00:00:02.962800,0.9284220678274504,0.5852091250204351,0.018857900440631153,8,6,1297,0.34982689909355447,0.2735519562189282,0.7495910822966338,799,COMPLETE
16,0.9979926232432035,2026-04-27 16:36:42.267376,2026-04-27 16:36:43.648310,0 days 00:00:01.380934,0.8250051428101366,1.7919514239527097,0.03459625734842851,8,8,1268,2.379360170164298,0.06373203636519921,0.7121063462572992,478,COMPLETE
17,0.9983815686992397,2026-04-27 16:36:43.648865,2026-04-27 16:36:45.105561,0 days 00:00:01.456696,0.9601103769214638,0.5574248182892575,0.01756939874022135,6,6,477,0.3233547957550212,0.021185819775176216,0.6203426692952321,476,COMPLETE
18,0.9969886172079834,2026-04-27 16:36:45.106099,2026-04-27 16:36:46.685919,0 days 00:00:01.579820,0.7810152820257366,1.5911106993846358,0.036550293914766184,9,10,1410,1.8837677274494053,0.0022945430578750975,0.6603872302031352,415,COMPLETE
19,0.9981145265014647,2026-04-27 16:36:46.686613,2026-04-27 16:36:48.382231,0 days 00:00:01.695618,0.8732098169697052,3.1043086230823893,0.01766216116844363,6,8,1191,0.14801621082153843,0.14703099100147005,0.6990733897941107,754,COMPLETE
20,0.9970632794566948,2026-04-27 16:36:48.382812,2026-04-27 16:36:48.834600,0 days 00:00:00.451788,0.956118922040082,4.969213925248543,0.13121025882778947,9,5,1340,2.912877606666296,0.6383161266054173,0.752712550939617,130,COMPLETE
21,0.9990760480698344,2026-04-27 16:36:48.835409,2026-04-27 16:36:54.366291,0 days 00:00:05.530882,0.9976963842931782,0.043961312447283976,0.02506523111038057,7,7,1485,3.8218865705498293,0.15722252864119343,0.611839997383735,1480,COMPLETE
22,0.999198762830015,2026-04-27 16:36:54.366942,2026-04-27 16:36:57.117905,0 days 00:00:02.750963,0.9725627564080558,0.3532155717102894,0.022758589170336012,8,7,1483,0.7285934730430688,0.08688124464107527,0.6361727598795852,923,COMPLETE
23,0.9988561746217496,2026-04-27 16:36:57.118448,2026-04-27 16:36:58.764710,0 days 00:00:01.646262,0.9562799001824237,0.5605627514627081,0.034621439338875425,8,9,1360,0.7955110174517762,0.06993700387973727,0.6501631142056556,425,COMPLETE
24,0.9984330246345324,2026-04-27 16:36:58.765519,2026-04-27 16:37:02.006640,0 days 00:00:03.241121,0.8935951738972447,0.7982726079533589,0.01958419760054123,9,6,1194,0.8370032037451208,0.03183763920956892,0.6396834921507989,749,COMPLETE
25,0.9986462425780751,2026-04-27 16:37:02.007230,2026-04-27 16:37:06.011788,0 days 00:00:04.004558,0.9647006622633,0.3124995337189394,0.014473525335316996,6,7,1499,0.1558426502049651,0.007518575873681945,0.6917287814851248,1496,COMPLETE
26,0.9989389229076212,2026-04-27 16:37:06.012579,2026-04-27 16:37:08.724656,0 days 00:00:02.712077,0.9362992521280346,1.1958593826617627,0.021844950768712065,8,9,1178,0.5257865509988958,0.12309186862201799,0.6022112844801599,960,COMPLETE
27,0.998610320262969,2026-04-27 16:37:08.725241,2026-04-27 16:37:09.888808,0 days 00:00:01.163567,0.8866318015145596,2.140332852733852,0.030672151640101977,7,5,1381,1.5880500803290603,0.4618676586285201,0.63999151959329,407,COMPLETE
28,0.9894307768273557,2026-04-27 16:37:09.889488,2026-04-27 16:37:11.290461,0 days 00:00:01.400973,0.7828436536165114,0.3940691960041372,0.01009416205662191,4,8,896,3.514851766889128,0.0399016766494167,0.6749092702030255,895,COMPLETE
29,0.9961325140673958,2026-04-27 16:37:11.291062,2026-04-27 16:37:12.891095,0 days 00:00:01.600033,0.8593527264542069,3.121619025858926,0.04098918184550913,10,4,1267,0.010705127296852567,1.0469751348056795,0.6346507254439165,359,COMPLETE
30,0.999145235631482,2026-04-27 16:37:12.891586,2026-04-27 16:37:16.636965,0 days 00:00:03.745379,0.9678381778758314,0.83793269522297,0.014923835252867087,9,3,457,0.17743021654636473,0.005393654438909441,0.7340508610504258,456,COMPLETE
31,0.9991623927576845,2026-04-27 16:37:16.638406,2026-04-27 16:37:20.347428,0 days 00:00:03.709022,0.9768917340858712,0.744290611920927,0.016105464840955437,9,3,453,0.16985584206519808,0.0010207735409233428,0.7385843855861577,452,COMPLETE
32,0.9988846032543266,2026-04-27 16:37:20.348621,2026-04-27 16:37:25.147860,0 days 00:00:04.799239,0.9739002996134616,0.8562900803797066,0.015077074661430528,10,3,359,0.1648560398203341,0.0010515605902381851,0.7428243777506756,358,COMPLETE
33,0.9986923757258582,2026-04-27 16:37:25.148394,2026-04-27 16:37:28.609932,0 days 00:00:03.461538,0.9401656155794341,1.1857439830370526,0.015936835162478145,9,3,465,0.06502706397708059,0.00609386424412991,0.7928759850288412,464,COMPLETE
34,0.9920974199065338,2026-04-27 16:37:28.610459,2026-04-27 16:37:32.102843,0 days 00:00:03.492384,0.9075441855661845,1.4326032412911927,0.010397716869327858,9,2,311,0.07160181175978918,0.0013773226428389295,0.8462056488615053,310,COMPLETE
35,0.9990676732478957,2026-04-27 16:37:32.103324,2026-04-27 16:37:36.372321,0 days 00:00:04.268997,0.9692939442688294,0.6273832042948281,0.02036311127027168,10,3,780,0.21510971267894047,0.0039047987945857354,0.7705875427229023,563,COMPLETE
36,0.9989250949221469,2026-04-27 16:37:36.373170,2026-04-27 16:37:39.629669,0 days 00:00:03.256499,0.9401050914747211,0.9613608109528112,0.014198550897162975,8,2,575,0.48686428196919423,0.0018845593410301692,0.7214276730003912,574,COMPLETE
37,0.9954719896079388,2026-04-27 16:37:39.630122,2026-04-27 16:37:41.280082,0 days 00:00:01.649960,0.7371465348769203,0.38909390928274473,0.05702036050055318,9,4,484,0.002844978235371648,0.011985713138727266,0.8199386032057268,278,COMPLETE
38,0.998960076987993,2026-04-27 16:37:41.280624,2026-04-27 16:37:44.413381,0 days 00:00:03.132757,0.9754018194189473,2.8372546722014036,0.012720500613528645,8,3,664,0.0329246154978937,0.006638088109496062,0.8800597473848983,663,COMPLETE
39,0.9972429580100587,2026-04-27 16:37:44.413960,2026-04-27 16:37:46.495710,0 days 00:00:02.081750,0.9107126528847899,3.4985771797817087,0.02994240943554436,10,4,367,0.07171675792365671,0.02111507549798676,0.6760384819376681,364,COMPLETE
40,0.9929626051498142,2026-04-27 16:37:46.496130,2026-04-27 16:37:46.910337,0 days 00:00:00.414207,0.6996540177698972,1.8682594711729104,0.1984756261353009,9,6,237,0.009310503816117074,0.01351825032236331,0.7752612813612751,102,COMPLETE
41,0.9990897214048122,2026-04-27 16:37:46.910790,2026-04-27 16:37:52.722373,0 days 00:00:05.811583,0.9998765190972368,0.00841862973003186,0.022372909716828163,7,5,1441,1.542910487277603,0.1828380522818179,0.6372039034825877,1432,COMPLETE
42,0.9992190191491556,2026-04-27 16:37:52.723392,2026-04-27 16:37:55.771353,0 days 00:00:03.047961,0.9816210850888369,0.22005642007392523,0.01727051590072848,8,5,550,1.1876654557638602,0.08419684227691354,0.6307441695184992,549,COMPLETE
43,0.9991102832472851,2026-04-27 16:37:55.772175,2026-04-27 16:37:58.588747,0 days 00:00:02.816572,0.9796812887151196,0.7761214129441487,0.01598558476434094,8,2,543,1.0142692587145,0.09165444571792426,0.6714117749541373,542,COMPLETE
44,0.9988450053366466,2026-04-27 16:37:58.589366,2026-04-27 16:38:04.976636,0 days 00:00:06.387270,0.9464866409399526,0.281270114004499,0.012399504841103375,9,1,739,0.2229651088637679,0.0036668047222184245,0.6949399716982998,738,COMPLETE
45,0.9990468404742365,2026-04-27 16:38:04.977464,2026-04-27 16:38:06.584428,0 days 00:00:01.606964,0.9804812664463582,1.257359332544723,0.026869920854117862,8,4,416,0.5345394921634358,0.030045236925163078,0.6242243612391587,415,COMPLETE
46,0.9984683881060794,2026-04-27 16:38:06.584941,2026-04-27 16:38:10.100992,0 days 00:00:03.516051,0.9211401894579375,1.0972849331950507,0.017807257527107462,10,5,621,4.693696853849996,1.6252181470248528,0.7395048174654585,619,COMPLETE
47,0.9911842687783089,2026-04-27 16:38:10.101679,2026-04-27 16:38:11.099714,0 days 00:00:00.998035,0.6430665877040955,0.7263817010414796,0.1068474446635053,9,3,539,0.09849569992304814,0.09139199315803587,0.6618986758067048,155,COMPLETE
48,0.9964409645230885,2026-04-27 16:38:11.100324,2026-04-27 16:38:13.278550,0 days 00:00:02.178226,0.9820539156600196,1.4368008920297037,0.011438887617475494,8,7,301,0.2911056680914483,0.21876623320861555,0.7103871170755018,300,COMPLETE
49,0.9988970218400682,2026-04-27 16:38:13.279165,2026-04-27 16:38:16.772743,0 days 00:00:03.493578,0.9541688721243123,0.24983655116044973,0.013720590654800769,7,6,1053,0.6856392682206448,0.063822864473926,0.9385448512112797,987,COMPLETE
