number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_best_iteration,state
0,0.9959340039484819,2026-04-27 16:46:36.837100,2026-04-27 16:46:37.085515,0 days 00:00:00.248415,0.6624074561769746,3.005575058716044,0.08960785365368121,10,2,687,0.0017073967431528124,2.915443189153755,0.8394633936788146,184,COMPLETE
1,0.9897762527028299,2026-04-27 16:46:37.085997,2026-04-27 16:46:37.210068,0 days 00:00:00.124071,0.6849356442713105,2.6237821581611893,0.1827602783178572,3,2,1121,0.00541524411940254,0.016480446427978974,0.9329770563201687,54,COMPLETE
2,0.9959575068158315,2026-04-27 16:46:37.210610,2026-04-27 16:46:37.605205,0 days 00:00:00.394595,0.7168578594140872,0.9983689107917987,0.06252287916406214,5,4,761,0.06672367170464209,1.3826232179369866,0.6557975442608167,250,COMPLETE
3,0.9885776064679891,2026-04-27 16:46:37.605804,2026-04-27 16:46:38.338511,0 days 00:00:00.732707,0.6682096494749166,4.041986740582305,0.011492999300221412,7,1,869,6.24513957474307,7.286653737491043,0.8430179407605753,630,COMPLETE
4,0.9955344552035348,2026-04-27 16:46:38.339047,2026-04-27 16:46:38.710867,0 days 00:00:00.371820,0.6488152939379115,1.2938999080000846,0.07766184280392888,3,5,596,0.0013726318898045872,4.33792069749094,0.7760609974958405,300,COMPLETE
5,0.9927611168562565,2026-04-27 16:46:38.711667,2026-04-27 16:46:39.094043,0 days 00:00:00.382376,0.6739417822102108,4.474136752138244,0.04749239763680407,5,10,1061,1.2604664585649463,5.727904470799624,0.8186841117373118,351,COMPLETE
6,0.994359311836044,2026-04-27 16:46:39.094555,2026-04-27 16:46:39.689869,0 days 00:00:00.595314,0.6180909155642152,4.143687545759647,0.01303561122512888,10,4,977,0.03586816498627549,0.01217295809836997,0.678393144967658,416,COMPLETE
7,0.9892121838864341,2026-04-27 16:46:39.690340,2026-04-27 16:46:39.928055,0 days 00:00:00.237715,0.9208787923016158,0.993578407670862,0.05082341959721458,5,1,664,8.862326508576256,1.227380098785297,0.6563696899899051,138,COMPLETE
8,0.9939127573563975,2026-04-27 16:46:39.928576,2026-04-27 16:46:40.083012,0 days 00:00:00.154436,0.9085081386743783,4.315517129377968,0.08310795711416077,9,1,207,0.02715581955282941,0.0029072088906598446,0.8916028672163949,74,COMPLETE
9,0.9945708376421925,2026-04-27 16:46:40.083535,2026-04-27 16:46:41.230949,0 days 00:00:01.147414,0.7300733288106988,2.3610746258097466,0.012097379927033842,5,8,1010,0.3550012525851162,3.538758864779242,0.7243929286862648,957,COMPLETE
10,0.9952759236626867,2026-04-27 16:46:41.231466,2026-04-27 16:46:41.812685,0 days 00:00:00.581219,0.8010124870699186,0.19953767859742444,0.025137344588454093,7,7,1429,0.16172672993694912,0.3135697131356357,0.6071847502459278,397,COMPLETE
11,0.9946883519789415,2026-04-27 16:46:41.813230,2026-04-27 16:46:41.949087,0 days 00:00:00.135857,0.7737425087025646,2.8492529495395877,0.13603585740540186,9,3,501,0.001549647281766009,0.26837193414400196,0.7569254896555033,43,COMPLETE
12,0.9962630440913792,2026-04-27 16:46:41.949578,2026-04-27 16:46:42.137688,0 days 00:00:00.188110,0.8347950917285416,1.6789103578652962,0.09064478841816662,6,4,404,0.005869388212058493,0.7617228687021018,0.9982632308542216,95,COMPLETE
13,0.995252420795337,2026-04-27 16:46:42.138233,2026-04-27 16:46:42.573181,0 days 00:00:00.434948,0.8499042597200624,1.5501861355280075,0.0275975712797129,6,6,338,0.014150103756167692,0.6072659282253429,0.9997449754566207,275,COMPLETE
14,0.9964275641628279,2026-04-27 16:46:42.573757,2026-04-27 16:46:42.803793,0 days 00:00:00.230036,0.9984926756660282,0.2501687600111725,0.11992502317849434,4,4,405,0.00844307104879327,0.08611849489494572,0.9984067957444854,118,COMPLETE
15,0.9952054150606373,2026-04-27 16:46:42.804257,2026-04-27 16:46:43.012080,0 days 00:00:00.207823,0.9830029277462381,0.25178138382837373,0.11121249190537555,4,5,401,0.006333865587147784,0.03979703726755563,0.9792334010274925,99,COMPLETE
16,0.995134906458588,2026-04-27 16:46:43.012628,2026-04-27 16:46:43.127991,0 days 00:00:00.115363,0.965046959794873,2.0315284980814767,0.19118070337680632,6,3,206,0.006406414781803556,0.07116240672542469,0.9320552950984493,29,COMPLETE
17,0.9942182946319451,2026-04-27 16:46:43.128513,2026-04-27 16:46:43.515710,0 days 00:00:00.387197,0.8618324789349373,3.35618483675276,0.03307109928719282,4,7,451,0.013475800369334738,0.19713233678624398,0.9485855124749974,307,COMPLETE
18,0.9963570555607784,2026-04-27 16:46:43.516250,2026-04-27 16:46:43.760950,0 days 00:00:00.244700,0.9325747887836127,0.3718797800559781,0.1379026819427992,8,4,1337,0.003636406899401836,0.0022945430578750975,0.8873242528617803,125,COMPLETE
19,0.9958164896117326,2026-04-27 16:46:43.761449,2026-04-27 16:46:44.020480,0 days 00:00:00.259031,0.9359699289894031,0.4498952659847859,0.13939811999819274,8,6,1493,0.21324738413771016,0.001390387882204946,0.8898113681382317,142,COMPLETE
20,0.9943358089686942,2026-04-27 16:46:44.020998,2026-04-27 16:46:44.219235,0 days 00:00:00.198237,0.9992069632130846,0.6915197998692673,0.1322506571872587,8,9,1264,0.0028329728515122787,0.0082127100328757,0.8813306356940559,96,COMPLETE
21,0.9952524207953372,2026-04-27 16:46:44.219766,2026-04-27 16:46:44.384520,0 days 00:00:00.164754,0.8758625207177447,1.876340836241127,0.10757466953008277,8,4,1208,0.003581945927168423,0.03361999514526661,0.96608468660714,69,COMPLETE
22,0.9888831437435367,2026-04-27 16:46:44.385024,2026-04-27 16:46:44.536416,0 days 00:00:00.151392,0.8169974839455827,0.11772158728339138,0.16648252506437078,7,3,829,0.01477471786721471,0.004051372885162562,0.9977036525057885,40,COMPLETE
23,0.9961220268872802,2026-04-27 16:46:44.536910,2026-04-27 16:46:44.801899,0 days 00:00:00.264989,0.9520104938890754,0.7701933660966671,0.07399411205725516,4,5,547,0.0010320573685304955,0.10288794335939705,0.9100483026030054,141,COMPLETE
24,0.9961455297546301,2026-04-27 16:46:44.802466,2026-04-27 16:46:44.972399,0 days 00:00:00.169933,0.9017511018096213,1.4614716894606365,0.1139388216239843,6,4,389,0.057819363197062545,0.0012927088842342566,0.9607881291348573,73,COMPLETE
25,0.9961220268872804,2026-04-27 16:46:44.972932,2026-04-27 16:46:45.303303,0 days 00:00:00.330371,0.840966304771602,0.005658202470307738,0.06278530636356454,9,3,295,0.010605293809181541,0.8042364297824648,0.8522937543202513,150,COMPLETE
26,0.9913274419479176,2026-04-27 16:46:45.303805,2026-04-27 16:46:45.494963,0 days 00:00:00.191158,0.8873171833784133,1.8879275697115823,0.09645020141904366,8,2,1318,0.0032069394305270175,0.08737732067193814,0.9255413902152663,103,COMPLETE
27,0.9954874494688352,2026-04-27 16:46:45.495440,2026-04-27 16:46:45.713898,0 days 00:00:00.218458,0.9648143408418128,0.5756158311166224,0.1602946873769987,6,6,926,0.026175242544281125,0.0038721773717525117,0.9816013536563145,128,COMPLETE
28,0.9959810096831813,2026-04-27 16:46:45.714391,2026-04-27 16:46:46.073860,0 days 00:00:00.359469,0.7693682002573851,1.1162532789462305,0.0629953777760877,3,5,668,0.008507729633088712,0.024613820766132312,0.8776022073341738,267,COMPLETE
29,0.99487637491774,2026-04-27 16:46:46.074617,2026-04-27 16:46:46.459671,0 days 00:00:00.385054,0.9389707180650747,3.158968151863003,0.037579403163361454,10,4,744,0.0022187175939041574,2.287461665842602,0.7921247569663687,266,COMPLETE
30,0.9941712888972455,2026-04-27 16:46:46.460228,2026-04-27 16:46:46.654622,0 days 00:00:00.194394,0.8285484931124334,3.5614324448838834,0.08804735870796117,7,2,613,0.8224195504837593,0.5481061601425377,0.8595849191581006,118,COMPLETE
31,0.9947823634483407,2026-04-27 16:46:46.655137,2026-04-27 16:46:46.868554,0 days 00:00:00.213417,0.9016027835640246,1.4912259468230167,0.11720941289335769,6,4,364,0.07056037663162265,0.001004914116682699,0.955112806333951,65,COMPLETE
32,0.9905518473253737,2026-04-27 16:46:46.869088,2026-04-27 16:46:47.022287,0 days 00:00:00.153199,0.9971228282185856,1.5665162862548552,0.14854731037134664,4,3,457,0.03885358880422139,0.001719919596139817,0.9490595454624631,64,COMPLETE
33,0.9952994265300366,2026-04-27 16:46:47.022844,2026-04-27 16:46:47.160202,0 days 00:00:00.137358,0.9212808562554258,2.3533986557424376,0.19469673259607356,6,4,301,0.004898715772181408,0.006236039920397257,0.9172187813184484,55,COMPLETE
34,0.9950408949891887,2026-04-27 16:46:47.160692,2026-04-27 16:46:47.381261,0 days 00:00:00.220569,0.87982842569831,0.8584911593977281,0.09964408134931678,5,5,518,0.06771627051074512,0.002239759380649136,0.9680895592143756,111,COMPLETE
35,0.9905753501927235,2026-04-27 16:46:47.382016,2026-04-27 16:46:47.534362,0 days 00:00:00.152346,0.9676272424936649,1.15617949055486,0.12052589601332626,7,3,429,0.14371485715013269,0.014295909750011679,0.994678410420338,52,COMPLETE
36,0.9933956942747015,2026-04-27 16:46:47.534853,2026-04-27 16:46:47.706317,0 days 00:00:00.171464,0.899053063095675,4.993204662796431,0.0721100627557768,3,2,272,0.017828888762204394,2.0662007199915147,0.9438185375042828,96,COMPLETE
37,0.9946648491115917,2026-04-27 16:46:47.706859,2026-04-27 16:46:48.767393,0 days 00:00:01.060534,0.9295612300940409,0.4647024233737229,0.015242022040680077,5,4,742,0.004516612619814285,8.460893969624665,0.8127492272052792,741,COMPLETE
38,0.9944768261727931,2026-04-27 16:46:48.767915,2026-04-27 16:46:49.023299,0 days 00:00:00.255384,0.8659576619725782,1.3986566388421333,0.05457125641187106,7,5,1103,2.4831079986130096,0.007987033138391164,0.9069606905471426,144,COMPLETE
39,0.9954169408667857,2026-04-27 16:46:49.023885,2026-04-27 16:46:49.221626,0 days 00:00:00.197741,0.7692043209866886,2.683148019139894,0.08860132647457881,5,7,588,0.0017725697956588718,0.1658974399985858,0.9758756827350795,117,COMPLETE
40,0.9945943405095422,2026-04-27 16:46:49.222485,2026-04-27 16:46:49.586140,0 days 00:00:00.363655,0.9465086845446636,1.810817710591764,0.042697951824690654,9,4,844,0.03795820513605509,0.05082141166491273,0.8296375839352802,223,COMPLETE
41,0.9966155871016263,2026-04-27 16:46:49.586854,2026-04-27 16:46:49.854714,0 days 00:00:00.267860,0.839284202267856,0.06811364380696916,0.06658580135575984,9,3,262,0.021505220048357355,0.9753806147117967,0.8647615827504165,108,COMPLETE
42,0.9965215756322271,2026-04-27 16:46:49.855295,2026-04-27 16:46:50.151811,0 days 00:00:00.296516,0.7969055582218567,0.4572869529515218,0.07215684064787548,10,3,389,0.00759984627843077,1.0582941661346945,0.9339664538246033,135,COMPLETE
43,0.9956754724076338,2026-04-27 16:46:50.152319,2026-04-27 16:46:50.461944,0 days 00:00:00.309625,0.7128762173689607,0.3427303457851031,0.07195626249839904,10,2,252,0.022256277912855504,1.6214974806374887,0.8707037656076365,137,COMPLETE
44,0.993325185672652,2026-04-27 16:46:50.462504,2026-04-27 16:46:50.716357,0 days 00:00:00.253853,0.7989409669799963,0.01210353175208051,0.05595803202506056,10,1,349,0.008517654833989025,0.8810537766887083,0.9065283709232613,75,COMPLETE
45,0.9958164896117326,2026-04-27 16:46:50.717001,2026-04-27 16:46:50.949598,0 days 00:00:00.232597,0.7994097068229906,0.8753382717602872,0.08599082331846053,9,3,478,0.008062200660248793,0.34918810524238775,0.8398427248424729,97,COMPLETE
46,0.9949703863871393,2026-04-27 16:46:50.950174,2026-04-27 16:46:51.354693,0 days 00:00:00.404519,0.7584831899757672,0.6045174417590103,0.044734272174421275,9,2,233,0.002338902047269396,4.931603458294542,0.9377933752554904,230,COMPLETE
47,0.9952994265300367,2026-04-27 16:46:51.355224,2026-04-27 16:46:51.632546,0 days 00:00:00.277322,0.8187327869987108,0.2805507805890175,0.06688195749152101,10,3,316,0.0043702633976978435,3.3288363530911225,0.7235910323333078,127,COMPLETE
48,0.9948998777850897,2026-04-27 16:46:51.633077,2026-04-27 16:46:51.866086,0 days 00:00:00.233009,0.7455170157811195,1.0070138584171797,0.09689067147309498,8,5,553,0.009706686873846826,1.194372634311909,0.863959568479862,110,COMPLETE
49,0.9960985240199305,2026-04-27 16:46:51.866632,2026-04-27 16:46:52.104752,0 days 00:00:00.238120,0.8487044989028866,0.4059367826077934,0.1250615177264324,9,4,1386,0.001018789363138426,0.3925588517328835,0.8943359279638468,110,COMPLETE
