rover,algorithm,target,predicted,evaluator,abs_error,rel_error,is_primary
Rashid-1,xgboost,range_km,4.134555339813232,1.0,3.1345553398132324,3.1345553398132324,False
Rashid-1,xgboost,energy_margin_raw_pct,217.92213439941406,158.57421816485925,59.347916234554816,0.37425955443056114,False
Rashid-1,xgboost,slope_capability_deg,9.951720237731934,10.56986576629577,-0.6181455285638364,-0.058481871220628256,True
Rashid-1,xgboost,total_mass_kg,21.16584587097168,20.59092974263286,0.5749161283388204,0.027920843571646745,True
Rashid-1,mlp_joint,range_km,5.18900133650982,1.0,4.18900133650982,4.18900133650982,False
Rashid-1,mlp_joint,energy_margin_raw_pct,157.88999461748625,158.57421816485925,-0.6842235473729943,-0.00431484736479452,False
Rashid-1,mlp_joint,slope_capability_deg,11.81761423127124,10.56986576629577,1.2477484649754693,0.11804771153803831,True
Rashid-1,mlp_joint,total_mass_kg,23.419270999856263,20.59092974263286,2.8283412572234035,0.13735859878961237,True
Rashid-1,logreg,motor_torque_ok,0.8444889433276118,1.0,-0.15551105667238818,,True
Rashid-1,xgboost,motor_torque_ok,0.9958323836326599,1.0,-0.004167616367340088,,True
