number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_best_iteration,state
31,0.9947165337086897,2026-04-26 09:02:55.913609,2026-04-26 09:03:01.550974,0 days 00:00:05.637365,0.9955220869065391,0.006434328243195897,0.021244017726862588,7,7,1497,1.6170680288332326,0.1364961545515054,0.6037568388091734,1496,COMPLETE
32,0.9944865909665588,2026-04-26 09:03:01.551010,2026-04-26 09:03:07.176663,0 days 00:00:05.625653,0.9721105850584524,0.30695108258923126,0.02171416987849052,7,7,1497,5.578735575835072,0.07457174491937067,0.6342317750599611,1496,COMPLETE
33,0.9942845638849855,2026-04-26 09:03:07.176697,2026-04-26 09:03:11.203178,0 days 00:00:04.026481,0.9500122250902556,0.8559920982478673,0.038286205045616716,8,6,1396,0.6633918694715071,0.17704131295248823,0.6017420860638472,841,COMPLETE
34,0.9941173722559682,2026-04-26 09:03:11.203222,2026-04-26 09:03:15.333027,0 days 00:00:04.129805,0.9876303325023059,0.3460003201125856,0.029345026864015362,6,8,1341,1.4579812662273266,0.2959625964168003,0.702250916282191,1340,COMPLETE
35,0.9941165754576393,2026-04-26 09:03:15.333057,2026-04-26 09:03:19.602271,0 days 00:00:04.269214,0.9511352387470215,0.35096656049558383,0.020162764455470716,7,7,1119,5.1166393689983165,2.1401955753577266,0.8649243849802012,1117,COMPLETE
36,0.9944619384683833,2026-04-26 09:03:19.602311,2026-04-26 09:03:26.307620,0 days 00:00:06.705309,0.9290803861878996,4.993204662796431,0.015647460560305436,8,6,1423,2.627491865363577,0.6936635921014783,0.6565797554216717,1421,COMPLETE
37,0.9940528405599265,2026-04-26 09:03:26.307650,2026-04-26 09:03:29.787912,0 days 00:00:03.480262,0.9714154330948173,2.888717419789387,0.02688792982388977,6,9,1129,0.07526969023361008,0.02388526885599158,0.6222809583659479,1128,COMPLETE
38,0.9938484131807505,2026-04-26 09:03:29.787946,2026-04-26 09:03:32.962544,0 days 00:00:03.174598,0.8914875640172579,1.2560360597550968,0.07144268145305673,7,5,792,0.012565682664018633,0.008647482786869597,0.6669589750112132,791,COMPLETE
39,0.9930430989744429,2026-04-26 09:03:32.962613,2026-04-26 09:03:35.318386,0 days 00:00:02.355773,0.915019713576632,0.16873946202428727,0.03367891195810029,9,8,367,6.400212871020015,0.05359911466821902,0.7994277188117813,366,COMPLETE
40,0.9903276658935143,2026-04-26 09:03:35.318420,2026-04-26 09:03:37.334359,0 days 00:00:02.015939,0.7038452944157656,0.5659049288046225,0.1984756261353009,4,7,1309,0.9210472564575722,0.1294946457908988,0.9351283154894274,782,COMPLETE
41,0.9944610711648639,2026-04-26 09:03:37.334434,2026-04-26 09:03:43.023323,0 days 00:00:05.688889,0.9995945733817524,0.011557802625958152,0.0232611781371436,7,7,1441,1.674777511070618,0.1828380522818179,0.6438943193198878,1439,COMPLETE
42,0.9949914767979228,2026-04-26 09:03:43.023362,2026-04-26 09:03:47.501432,0 days 00:00:04.478070,0.9825795780907848,0.8764790247306622,0.04508964041815619,7,6,1449,1.502854665864346,0.0689854683932055,0.6213605719563082,1047,COMPLETE
43,0.9933429055096652,2026-04-26 09:03:47.501466,2026-04-26 09:03:49.026010,0 days 00:00:01.524544,0.9622361777459023,0.9023019596878001,0.09906981175237081,8,6,1429,0.5979988958193682,0.09163338134376012,0.6262183955647533,293,COMPLETE
44,0.9935086122833624,2026-04-26 09:03:49.026052,2026-04-26 09:03:52.681975,0 days 00:00:03.655923,0.9825736302563272,0.5217841441302611,0.04572046097964865,5,4,1365,0.19964590248925906,0.4554305118308872,0.6815366464020225,1364,COMPLETE
45,0.9928652056422559,2026-04-26 09:03:52.682041,2026-04-26 09:03:57.852452,0 days 00:00:05.170411,0.632687745304484,1.0504265791561016,0.06530320126322717,7,6,1500,7.691061663087151,0.030045236925163078,0.6521247943696581,1388,COMPLETE
46,0.9943541867390355,2026-04-26 09:03:57.852482,2026-04-26 09:04:01.707956,0 days 00:00:03.855474,0.9468452400689409,0.1964481752970534,0.04331198245979469,6,8,1237,0.002128048419377873,0.006033233402853771,0.6203893541297645,1232,COMPLETE
47,0.9943486900065748,2026-04-26 09:04:01.707999,2026-04-26 09:04:08.272040,0 days 00:00:06.564041,0.9830438230254189,0.47046119913482815,0.026766455962146607,8,5,1303,3.1982571319321087,0.06350697879349353,0.7235910323333078,1297,COMPLETE
48,0.993609545735133,2026-04-26 09:04:08.272069,2026-04-26 09:04:12.229779,0 days 00:00:03.957710,0.7455170157811195,0.7855286074297062,0.01705509633196735,7,7,1070,0.28425490017233207,0.2778798595027461,0.6608520390253613,1069,COMPLETE
49,0.9908202620374226,2026-04-26 09:04:12.229807,2026-04-26 09:04:13.958873,0 days 00:00:01.729066,0.9552071589973155,1.9555074079721737,0.013720590654800769,6,6,540,1.1795643299654597,1.0208385243554141,0.6017272166660216,539,COMPLETE
