number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_best_iteration,state
10,0.9989011525736784,2026-04-26 08:58:51.798191,2026-04-26 08:58:56.043983,0 days 00:00:04.245792,0.9924283304357215,0.1989980303850737,0.02579364481890643,7,7,1429,7.801013744480624,0.3135697131356357,0.6071847502459278,1147,COMPLETE
11,0.9989708477450583,2026-04-26 08:58:56.044013,2026-04-26 08:59:00.733195,0 days 00:00:04.689182,0.9962928066797128,0.023367853513869802,0.023807634312747353,7,7,1495,7.392218112989306,0.29163991155219904,0.6097259194088174,1227,COMPLETE
12,0.9990791652564287,2026-04-26 08:59:00.733227,2026-04-26 08:59:05.611763,0 days 00:00:04.878536,0.9988599342221308,0.015535997573864957,0.023968552236191435,7,7,1458,1.7564221651730834,0.15055494946272555,0.6050785460502632,1227,COMPLETE
13,0.9991836307421814,2026-04-26 08:59:05.611791,2026-04-26 08:59:09.900396,0 days 00:00:04.288605,0.994373858677548,0.09146016363196706,0.024780897728712722,8,7,1495,1.472396953951957,0.12864725565457777,0.6007517500837968,932,COMPLETE
14,0.998085767290523,2026-04-26 08:59:09.900425,2026-04-26 08:59:11.342165,0 days 00:00:01.441740,0.8493336169898077,1.732757108347478,0.028924690050641834,8,9,1273,0.8383352302314988,0.04997196187598198,0.9984067957444854,336,COMPLETE
15,0.9989338423422569,2026-04-26 08:59:11.342194,2026-04-26 08:59:13.945578,0 days 00:00:02.603384,0.9284220678274504,0.5852091250204351,0.018857900440631153,8,6,1297,0.34982689909355447,0.2735519562189282,0.7495910822966338,768,COMPLETE
16,0.9979461833789314,2026-04-26 08:59:13.945606,2026-04-26 08:59:15.623496,0 days 00:00:01.677890,0.8250051428101366,1.7919514239527097,0.03459625734842851,8,8,1268,2.379360170164298,0.06373203636519921,0.7121063462572992,743,COMPLETE
17,0.9983135899324134,2026-04-26 08:59:15.623525,2026-04-26 08:59:17.165737,0 days 00:00:01.542212,0.9601103769214638,0.5574248182892575,0.01756939874022135,6,6,477,0.3233547957550212,0.021185819775176216,0.6203426692952321,476,COMPLETE
18,0.9969431371032834,2026-04-26 08:59:17.165772,2026-04-26 08:59:18.758462,0 days 00:00:01.592690,0.7810152820257366,1.5911106993846358,0.036550293914766184,9,10,1410,1.8837677274494053,0.0022945430578750975,0.6603872302031352,477,COMPLETE
19,0.9981348981018608,2026-04-26 08:59:18.758515,2026-04-26 08:59:20.784795,0 days 00:00:02.026280,0.8732098169697052,3.1043086230823893,0.01766216116844363,6,8,1191,0.14801621082153843,0.14703099100147005,0.6990733897941107,892,COMPLETE
20,0.9967438260741168,2026-04-26 08:59:20.784855,2026-04-26 08:59:21.245470,0 days 00:00:00.460615,0.956118922040082,4.969213925248543,0.13121025882778947,9,5,1340,2.912877606666296,0.6383161266054173,0.752712550939617,188,COMPLETE
21,0.9990441410093822,2026-04-26 08:59:21.245504,2026-04-26 08:59:26.858171,0 days 00:00:05.612667,0.9976963842931782,0.043961312447283976,0.02506523111038057,7,7,1485,3.8218865705498293,0.15722252864119343,0.611839997383735,1482,COMPLETE
22,0.9991445845832172,2026-04-26 08:59:26.858204,2026-04-26 08:59:28.995091,0 days 00:00:02.136887,0.9725627564080558,0.3532155717102894,0.022758589170336012,8,7,1483,0.7285934730430688,0.08688124464107527,0.6361727598795852,510,COMPLETE
23,0.9988447723187487,2026-04-26 08:59:28.995123,2026-04-26 08:59:30.508063,0 days 00:00:01.512940,0.9562799001824237,0.5605627514627081,0.034621439338875425,8,9,1360,0.7955110174517762,0.06993700387973727,0.6501631142056556,405,COMPLETE
24,0.9984368932480479,2026-04-26 08:59:30.508112,2026-04-26 08:59:33.337931,0 days 00:00:02.829819,0.8935951738972447,0.7982726079533589,0.01958419760054123,9,6,1194,0.8370032037451208,0.03183763920956892,0.6396834921507989,758,COMPLETE
25,0.9986350497551438,2026-04-26 08:59:33.337960,2026-04-26 08:59:37.958112,0 days 00:00:04.620152,0.9647006622633,0.3124995337189394,0.014473525335316996,6,7,1499,0.1558426502049651,0.007518575873681945,0.6917287814851248,1498,COMPLETE
26,0.998917279459916,2026-04-26 08:59:37.958141,2026-04-26 08:59:40.016676,0 days 00:00:02.058535,0.9362992521280346,1.1958593826617627,0.021844950768712065,8,9,1178,0.5257865509988958,0.12309186862201799,0.6022112844801599,649,COMPLETE
27,0.9985690411268728,2026-04-26 08:59:40.016711,2026-04-26 08:59:41.316806,0 days 00:00:01.300095,0.8866318015145596,2.140332852733852,0.030672151640101977,7,5,1381,1.5880500803290603,0.4618676586285201,0.63999151959329,476,COMPLETE
28,0.9894087232176966,2026-04-26 08:59:41.316852,2026-04-26 08:59:43.234617,0 days 00:00:01.917765,0.7828436536165114,0.3940691960041372,0.01009416205662191,4,8,896,3.514851766889128,0.0399016766494167,0.6749092702030255,895,COMPLETE
29,0.996145993483607,2026-04-26 08:59:43.234648,2026-04-26 08:59:44.677994,0 days 00:00:01.443346,0.8593527264542069,3.121619025858926,0.04098918184550913,10,4,1267,0.010705127296852567,1.0469751348056795,0.6346507254439165,424,COMPLETE
30,0.9991086068678695,2026-04-26 08:59:44.678024,2026-04-26 08:59:47.486490,0 days 00:00:02.808466,0.9678381778758314,0.83793269522297,0.014923835252867087,9,3,457,0.17743021654636473,0.005393654438909441,0.7340508610504258,456,COMPLETE
31,0.9991048279633996,2026-04-26 08:59:47.486518,2026-04-26 08:59:50.229079,0 days 00:00:02.742561,0.9768917340858712,0.744290611920927,0.016105464840955437,9,3,453,0.16985584206519808,0.0010207735409233428,0.7385843855861577,452,COMPLETE
32,0.9988597639963944,2026-04-26 08:59:50.229110,2026-04-26 08:59:53.274602,0 days 00:00:03.045492,0.9739002996134616,0.8562900803797066,0.015077074661430528,10,3,359,0.1648560398203341,0.0010515605902381851,0.7428243777506756,358,COMPLETE
33,0.9986920009785087,2026-04-26 08:59:53.274638,2026-04-26 08:59:56.040811,0 days 00:00:02.766173,0.9401656155794341,1.1857439830370526,0.015936835162478145,9,3,465,0.06502706397708059,0.00609386424412991,0.7928759850288412,464,COMPLETE
34,0.9921200538670857,2026-04-26 08:59:56.040856,2026-04-26 08:59:58.364789,0 days 00:00:02.323933,0.9075441855661845,1.4326032412911927,0.010397716869327858,9,2,311,0.07160181175978918,0.0013773226428389295,0.8462056488615053,310,COMPLETE
35,0.9989963569295229,2026-04-26 08:59:58.364827,2026-04-26 09:00:01.385958,0 days 00:00:03.021131,0.9692939442688294,0.6273832042948281,0.02036311127027168,10,3,780,0.21510971267894047,0.0039047987945857354,0.7705875427229023,613,COMPLETE
36,0.9989099505233479,2026-04-26 09:00:01.385992,2026-04-26 09:00:04.098844,0 days 00:00:02.712852,0.9401050914747211,0.9613608109528112,0.014198550897162975,8,2,575,0.48686428196919423,0.0018845593410301692,0.7214276730003912,574,COMPLETE
37,0.9954418261454875,2026-04-26 09:00:04.098890,2026-04-26 09:00:05.483707,0 days 00:00:01.384817,0.7371465348769203,0.38909390928274473,0.05702036050055318,9,4,484,0.002844978235371648,0.011985713138727266,0.8199386032057268,257,COMPLETE
38,0.9989497784398179,2026-04-26 09:00:05.483748,2026-04-26 09:00:08.197080,0 days 00:00:02.713332,0.9754018194189473,2.8372546722014036,0.012720500613528645,8,3,664,0.0329246154978937,0.006638088109496062,0.8800597473848983,662,COMPLETE
39,0.9971391301520641,2026-04-26 09:00:08.197114,2026-04-26 09:00:09.844079,0 days 00:00:01.646965,0.9107126528847899,3.4985771797817087,0.02994240943554436,10,4,367,0.07171675792365671,0.02111507549798676,0.6760384819376681,322,COMPLETE
40,0.9929225078087907,2026-04-26 09:00:09.844118,2026-04-26 09:00:10.243464,0 days 00:00:00.399346,0.6996540177698972,1.8682594711729104,0.1984756261353009,9,6,237,0.009310503816117074,0.01351825032236331,0.7752612813612751,100,COMPLETE
41,0.9990586354563604,2026-04-26 09:00:10.243499,2026-04-26 09:00:15.278333,0 days 00:00:05.034834,0.9998765190972368,0.00841862973003186,0.022372909716828163,7,5,1441,1.542910487277603,0.1828380522818179,0.6372039034825877,1267,COMPLETE
42,0.9991819156219037,2026-04-26 09:00:15.278363,2026-04-26 09:00:18.007598,0 days 00:00:02.729235,0.9821725830581458,0.303379145905307,0.016896287877034406,8,7,608,1.1055541496572014,0.09861228332680197,0.6661772971043503,606,COMPLETE
43,0.9990913456237309,2026-04-26 09:00:18.007635,2026-04-26 09:00:20.413733,0 days 00:00:02.406098,0.9796812887151196,0.823118424780127,0.01598558476434094,8,7,543,1.0142692587145,0.08132268758469269,0.7020766501490725,542,COMPLETE
44,0.998873502385937,2026-04-26 09:00:20.413763,2026-04-26 09:00:24.916234,0 days 00:00:04.502471,0.9464866409399526,0.281270114004499,0.012272510472954239,9,2,739,0.2229651088637679,0.003693850363455599,0.729717494332604,737,COMPLETE
45,0.9990487168413897,2026-04-26 09:00:24.916272,2026-04-26 09:00:26.878638,0 days 00:00:01.962366,0.9804812664463582,1.3014404760664529,0.017564860544614345,8,8,416,0.5477335677963796,0.030045236925163078,0.6797722187576747,415,COMPLETE
46,0.9982931023490047,2026-04-26 09:00:26.878668,2026-04-26 09:00:30.751439,0 days 00:00:03.872771,0.9211401894579375,0.7021663676267078,0.013775065103504004,10,1,621,4.693696853849996,1.6536741998835902,0.6625006272115127,620,COMPLETE
47,0.9947438010147378,2026-04-26 09:00:30.751477,2026-04-26 09:00:33.571250,0 days 00:00:02.819773,0.6430665877040955,0.4068567597864275,0.02698382990788298,9,6,539,0.09849569992304814,0.09909943194106215,0.6289219604905106,532,COMPLETE
48,0.9952622043215826,2026-04-26 09:00:33.571280,2026-04-26 09:00:35.094537,0 days 00:00:01.523257,0.9820539156600196,1.0536660585954278,0.011438887617475494,8,7,279,0.2911056680914483,0.233076194243026,0.7919604787563232,278,COMPLETE
49,0.998214796121826,2026-04-26 09:00:35.094573,2026-04-26 09:00:36.042495,0 days 00:00:00.947922,0.9541688721243123,0.2664442623632264,0.1079005418662025,7,3,846,0.6856392682206448,0.4465801097076523,0.7378916205891393,222,COMPLETE
