number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_best_iteration,state
18,0.9986830525106704,2026-04-26 09:07:51.744788,2026-04-26 09:07:52.775612,0 days 00:00:01.030824,0.8558129624201825,0.29114365846621426,0.01844482500231795,4,10,466,0.0010328443565019768,0.06542481183048415,0.6004749960247624,465,COMPLETE
19,0.9994642785656758,2026-04-26 09:07:52.775646,2026-04-26 09:07:54.480112,0 days 00:00:01.704466,0.9366870345416809,1.7232043495452978,0.03566563669458417,6,8,1191,0.021614632501847388,0.004767888795794931,0.8745750345400765,785,COMPLETE
20,0.9993443962491468,2026-04-26 09:07:54.480144,2026-04-26 09:07:55.065040,0 days 00:00:00.584896,0.8651250666290947,3.5835953820045923,0.13121025882778947,3,5,1402,0.0027316849707123424,0.0011129709953152695,0.7786386504527734,392,COMPLETE
21,0.9997412241872995,2026-04-26 09:07:55.065070,2026-04-26 09:07:57.558985,0 days 00:00:02.493915,0.8098924806064848,0.02665842474972329,0.02506523111038057,3,7,1464,0.010486469408445942,0.16899118441550703,0.7384841215145549,1463,COMPLETE
22,0.9997248650913187,2026-04-26 09:07:57.559016,2026-04-26 09:08:00.340054,0 days 00:00:02.781038,0.7829783729056218,0.6608413857851274,0.02172668393631921,4,7,1361,0.009532576813406458,0.8197409896991762,0.70858781608686,1360,COMPLETE
23,0.9997115140867701,2026-04-26 09:08:00.340091,2026-04-26 09:08:02.234004,0 days 00:00:01.893913,0.83465944448201,1.0778549257598091,0.03468232645951027,3,9,1181,0.0029014302469327546,0.20355141964712625,0.7431681295593117,1180,COMPLETE
24,0.9997205490710436,2026-04-26 09:08:02.234038,2026-04-26 09:08:05.376954,0 days 00:00:03.142916,0.7416266472698051,0.4574863272170923,0.015028798156660582,4,6,1489,0.013055265057257955,0.03628294690625192,0.683450352788121,1488,COMPLETE
25,0.9997365569208232,2026-04-26 09:08:05.377000,2026-04-26 09:08:07.669620,0 days 00:00:02.292620,0.796893139010624,0.004671277683993214,0.027833836532836876,3,7,1340,0.08170501570391042,0.4933254067887226,0.8032034920135016,1339,COMPLETE
26,0.9997026152881552,2026-04-26 09:08:07.669656,2026-04-26 09:08:09.940453,0 days 00:00:02.270797,0.8923999425709396,0.7363990051429282,0.029776553616713147,4,9,1203,0.13262418663697143,0.5816505487118463,0.7939275602754168,1175,COMPLETE
27,0.9997026163894963,2026-04-26 09:08:09.940487,2026-04-26 09:08:11.645432,0 days 00:00:01.704945,0.7488621218277184,1.571854666765009,0.03836848294602945,3,5,1334,0.07400522990590844,2.151095211392796,0.8314584421385751,1102,COMPLETE
28,0.999378767399228,2026-04-26 09:08:11.645470,2026-04-26 09:08:14.601795,0 days 00:00:02.956325,0.7863012390621378,2.193030370699276,0.010107069990318372,6,8,935,0.5004629269720827,0.1062586518563677,0.8946301885953574,934,COMPLETE
29,0.9994172481760013,2026-04-26 09:08:14.601836,2026-04-26 09:08:15.710656,0 days 00:00:01.108820,0.7038251630843572,3.2739293800388136,0.06527016426350267,5,4,1138,1.2408417934874234,0.03882549001674052,0.768858063090885,689,COMPLETE
30,0.9996504699787354,2026-04-26 09:08:15.710688,2026-04-26 09:08:18.664113,0 days 00:00:02.953425,0.9646768081772032,1.3052217894731053,0.015056326214058346,4,3,1393,0.035547154696379875,0.8887684659581201,0.8595849191581006,1392,COMPLETE
31,0.9997380121296313,2026-04-26 09:08:18.664150,2026-04-26 09:08:21.093311,0 days 00:00:02.429161,0.8089555959149295,0.005907833425270615,0.02627847132934062,3,7,1420,0.002188093610775253,0.20998630836547497,0.7227787674473733,1419,COMPLETE
32,0.9997250133356547,2026-04-26 09:08:21.093340,2026-04-26 09:08:23.249936,0 days 00:00:02.156596,0.8420322428564538,0.3067511654431895,0.028841803506437086,3,7,1255,0.0027982101254513305,0.17903965195577082,0.8121843965639547,1254,COMPLETE
33,0.9997201358723511,2026-04-26 09:08:23.249971,2026-04-26 09:08:25.685975,0 days 00:00:02.436004,0.8017806318364644,0.8576005572073857,0.020376843775659566,3,6,1423,0.002050737745895314,0.4162460507893808,0.7213977350562356,1422,COMPLETE
34,0.9997214352812979,2026-04-26 09:08:25.686014,2026-04-26 09:08:28.029015,0 days 00:00:02.343001,0.8803987554267789,0.2886402096823141,0.025988527756496647,4,8,1103,0.004907949055212811,2.1482582415979925,0.644441816022579,1102,COMPLETE
35,0.99977033654906,2026-04-26 09:08:28.029057,2026-04-26 09:08:30.308717,0 days 00:00:02.279660,0.7607284879416079,0.026060151692016437,0.04307288956983111,3,7,1334,0.017358776555983446,0.0604476071126756,0.6855761281520821,1333,COMPLETE
36,0.9995851111644388,2026-04-26 09:08:30.308753,2026-04-26 09:08:31.341164,0 days 00:00:01.032411,0.7565044956201338,4.993204662796431,0.055977697775658426,3,6,1304,0.01788073461021384,0.01747461284123177,0.6310767519859503,669,COMPLETE
37,0.9995013501923897,2026-04-26 09:08:31.341200,2026-04-26 09:08:32.886607,0 days 00:00:01.545407,0.7041139785365298,2.888717419789387,0.04411540497001764,5,9,1064,0.12427624579429669,0.048208159105148085,0.666613299695658,935,COMPLETE
38,0.9996582702826053,2026-04-26 09:08:32.886637,2026-04-26 09:08:34.363376,0 days 00:00:01.476739,0.7974169135708059,1.2449856552905243,0.04231782949739005,4,5,804,0.054674479620645734,0.021211067053466537,0.7046309098850295,801,COMPLETE
39,0.9929718780814665,2026-04-26 09:08:34.363415,2026-04-26 09:08:36.347040,0 days 00:00:01.983625,0.6388303087511908,0.4640019880574427,0.0700996209597541,10,7,367,0.043971713680879175,0.006289534342357521,0.6783008653490639,313,COMPLETE
40,0.9969724474224706,2026-04-26 09:08:36.347070,2026-04-26 09:08:37.657597,0 days 00:00:01.310527,0.7220272973932536,0.8417865698075089,0.09932641272248759,8,8,890,0.007990628167134825,0.10913954612376137,0.7797160723685052,389,COMPLETE
41,0.9997559308505659,2026-04-26 09:08:37.657636,2026-04-26 09:08:40.101478,0 days 00:00:02.443842,0.839284202267856,0.22617916591756626,0.03241862585812156,3,7,1432,0.0020175839734814798,0.28469496480028805,0.7650747674989472,1431,COMPLETE
42,0.9997755716660447,2026-04-26 09:08:40.101511,2026-04-26 09:08:42.383900,0 days 00:00:02.282389,0.8391899236068983,0.0362750694298703,0.05256105769909933,3,6,1348,0.014261271296337509,0.0689854683932055,0.7264564461587933,1347,COMPLETE
43,0.9997534632658734,2026-04-26 09:08:42.383934,2026-04-26 09:08:44.488113,0 days 00:00:02.104179,0.839144641276497,0.32124318259975765,0.05406283278550992,3,6,1231,0.0020743231357958987,0.1500221037511001,0.721827240512983,1230,COMPLETE
44,0.9997454060870004,2026-04-26 09:08:44.488144,2026-04-26 09:08:46.515213,0 days 00:00:02.027069,0.8403833910595471,0.40309164538963377,0.055148653108689855,3,6,1226,0.0041526770046116735,0.06291025302342088,0.7675443347893829,1225,COMPLETE
45,0.9996410380107855,2026-04-26 09:08:46.515253,2026-04-26 09:08:47.914294,0 days 00:00:01.399041,0.8374863194146862,0.9964938242978969,0.05350436295529623,4,5,1221,0.004476556547857726,0.07497672177984988,0.6858567088114235,819,COMPLETE
46,0.9994658018481754,2026-04-26 09:08:47.914325,2026-04-26 09:08:49.742685,0 days 00:00:01.828360,0.8865605566629433,0.4097529482079379,0.09859385593022314,5,4,996,0.0017325356841008416,0.023745299894816205,0.7643002907830041,951,COMPLETE
47,0.999684506911452,2026-04-26 09:08:49.742720,2026-04-26 09:08:51.435262,0 days 00:00:01.692542,0.9015477480815873,0.6591203983786662,0.07498313860847385,3,6,1158,0.006341499018439951,0.06200446464895705,0.6976288725502622,1157,COMPLETE
48,0.9997436436365467,2026-04-26 09:08:51.435296,2026-04-26 09:08:53.306763,0 days 00:00:01.871467,0.92751375374301,0.23611086675550474,0.05610473522103162,3,6,1097,0.015992669211109218,0.02950315806989278,0.7303205721720633,1096,COMPLETE
49,0.9996148889147596,2026-04-26 09:08:53.306798,2026-04-26 09:08:54.493232,0 days 00:00:01.186434,0.849057847213456,1.1865109592366458,0.06091805990497901,4,3,679,0.0038291635392478764,0.014929217740854041,0.6273511541879985,675,COMPLETE
